index,n,m,Dimension,Distribution,Strategy,PSV,OPT,Plurality,Plurality Distortion,Copeland,Copeland Distortion,STV,STV Distortion,Borda,Borda Distortion,Plurality Veto,Plurality Veto Distortion
22,200,15,1D,normal,burial,0.75,Candidate 7,Candidate 13,1.2839395577874684,Candidate 3,1.0003186746325365,Candidate 5,1.1523158100409945,Candidate 7,1.0,Candidate 7,1.0
23,200,15,1D,normal,burial,0.75,Candidate 2,Candidate 1,1.2315841748245742,Candidate 7,1.0087403437507076,Candidate 1,1.2315841748245742,Candidate 2,1.0,Candidate 7,1.0087403437507076
24,200,15,1D,normal,burial,0.75,Candidate 10,Candidate 6,1.2468628507855422,Candidate 10,1.0,Candidate 3,1.0405816919491353,Candidate 10,1.0,Candidate 10,1.0
25,200,15,1D,normal,burial,0.75,Candidate 1,Candidate 4,1.433765250469535,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0,Candidate 1,1.0
26,200,15,1D,normal,burial,0.75,Candidate 10,Candidate 4,1.5471013749010991,Candidate 10,1.0,Candidate 6,1.0638178649943926,Candidate 10,1.0,Candidate 10,1.0
27,200,15,1D,normal,burial,0.75,Candidate 1,Candidate 12,1.3702756459131005,Candidate 1,1.0,Candidate 14,1.012214180991245,Candidate 0,1.0095704331610555,Candidate 1,1.0
28,200,15,1D,normal,burial,0.75,Candidate 13,Candidate 5,1.1448580574657592,Candidate 13,1.0,Candidate 10,1.1083315685643458,Candidate 13,1.0,Candidate 13,1.0
29,200,15,1D,normal,burial,0.75,Candidate 3,Candidate 9,1.0665238252419276,Candidate 8,1.0017666108700318,Candidate 11,1.0918813122043236,Candidate 3,1.0,Candidate 8,1.0017666108700318
30,200,15,1D,normal,burial,0.75,Candidate 2,Candidate 2,1.0,Candidate 14,1.0005384282871603,Candidate 2,1.0,Candidate 14,1.0005384282871603,Candidate 14,1.0005384282871603
31,200,15,1D,normal,burial,0.75,Candidate 12,Candidate 8,1.5661889811497445,Candidate 14,1.003967785356496,Candidate 11,1.0385882659025705,Candidate 12,1.0,Candidate 12,1.0
32,200,15,1D,normal,burial,0.75,Candidate 14,Candidate 14,1.0,Candidate 5,1.0229543142548272,Candidate 7,1.0772001965548665,Candidate 5,1.0229543142548272,Candidate 14,1.0
33,200,15,1D,normal,burial,0.75,Candidate 0,Candidate 5,1.1912908157969753,Candidate 0,1.0,Candidate 5,1.1912908157969753,Candidate 10,1.0322456161939086,Candidate 0,1.0
34,200,15,1D,normal,burial,0.75,Candidate 2,Candidate 13,1.512690102951314,Candidate 10,1.00100027351355,Candidate 4,1.0395985113643333,Candidate 9,1.001371857629702,Candidate 2,1.0
35,200,15,1D,normal,burial,0.75,Candidate 8,Candidate 14,1.60910406845791,Candidate 2,1.0042683549131435,Candidate 7,1.1264913130019771,Candidate 6,1.000712520055092,Candidate 6,1.000712520055092
36,200,15,1D,normal,burial,0.75,Candidate 5,Candidate 11,1.4194486154615318,Candidate 12,1.0228209368944265,Candidate 6,1.1136451843041857,Candidate 6,1.1136451843041857,Candidate 5,1.0
37,200,15,1D,normal,burial,0.75,Candidate 3,Candidate 7,1.5199211775577892,Candidate 3,1.0,Candidate 9,1.0175070461437865,Candidate 1,1.0032898327495448,Candidate 3,1.0
38,200,15,1D,normal,burial,0.75,Candidate 0,Candidate 0,1.0,Candidate 5,1.00443782624908,Candidate 0,1.0,Candidate 0,1.0,Candidate 0,1.0
39,200,15,1D,normal,burial,0.75,Candidate 12,Candidate 6,1.1742088087408855,Candidate 12,1.0,Candidate 2,1.0977704064689584,Candidate 0,1.0168907853053581,Candidate 12,1.0
40,200,15,1D,normal,burial,0.75,Candidate 12,Candidate 3,1.0553392998144437,Candidate 12,1.0,Candidate 3,1.0553392998144437,Candidate 12,1.0,Candidate 12,1.0
41,200,15,1D,normal,burial,0.75,Candidate 9,Candidate 8,1.134442526483869,Candidate 9,1.0,Candidate 8,1.134442526483869,Candidate 4,1.023215509302236,Candidate 13,1.0161476358529304
42,200,15,1D,normal,burial,0.75,Candidate 3,Candidate 0,1.4444991083322518,Candidate 13,1.0642320867511872,Candidate 4,1.0543216789724366,Candidate 3,1.0,Candidate 10,1.0063165204391546
43,200,15,1D,normal,burial,0.75,Candidate 9,Candidate 5,1.2214543963749276,Candidate 0,1.090339494162722,Candidate 5,1.2214543963749276,Candidate 11,1.067775890847762,Candidate 9,1.0
44,200,15,1D,normal,burial,0.75,Candidate 1,Candidate 13,1.2263149432785463,Candidate 12,1.0560793786583977,Candidate 13,1.2263149432785463,Candidate 1,1.0,Candidate 1,1.0
45,200,15,1D,normal,burial,0.75,Candidate 8,Candidate 8,1.0,Candidate 3,1.3026042695617839,Candidate 8,1.0,Candidate 8,1.0,Candidate 8,1.0
46,200,15,1D,normal,burial,0.75,Candidate 11,Candidate 0,1.1190061576071104,Candidate 11,1.0,Candidate 0,1.1190061576071104,Candidate 4,1.0031320899974563,Candidate 11,1.0
47,200,15,1D,normal,burial,0.75,Candidate 8,Candidate 8,1.0,Candidate 9,1.0698516322618767,Candidate 8,1.0,Candidate 8,1.0,Candidate 8,1.0
48,200,15,1D,normal,burial,0.75,Candidate 5,Candidate 3,1.2252615677757481,Candidate 5,1.0,Candidate 5,1.0,Candidate 5,1.0,Candidate 5,1.0
49,200,15,1D,normal,burial,0.75,Candidate 8,Candidate 1,1.2657454819869518,Candidate 8,1.0,Candidate 12,1.0978903050967117,Candidate 9,1.0210930800105131,Candidate 8,1.0
0,200,15,1D,normal,burial,1,Candidate 14,Candidate 1,1.5485826595089305,Candidate 5,1.004736715790902,Candidate 14,1.0,Candidate 14,1.0,Candidate 14,1.0
1,200,15,1D,normal,burial,1,Candidate 13,Candidate 7,1.9759593469993673,Candidate 13,1.0,Candidate 9,1.0279757294165228,Candidate 0,1.013414718855992,Candidate 13,1.0
2,200,15,1D,normal,burial,1,Candidate 4,Candidate 7,1.6087555646398726,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0,Candidate 4,1.0
3,200,15,1D,normal,burial,1,Candidate 8,Candidate 8,1.0,Candidate 6,1.0341540607348356,Candidate 12,1.1193243725011008,Candidate 8,1.0,Candidate 8,1.0
4,200,15,1D,normal,burial,1,Candidate 9,Candidate 11,1.1463253451500601,Candidate 13,1.0022411987978785,Candidate 11,1.1463253451500601,Candidate 9,1.0,Candidate 13,1.0022411987978785
5,200,15,1D,normal,burial,1,Candidate 14,Candidate 10,1.1255204292552063,Candidate 14,1.0,Candidate 8,1.0709804666855722,Candidate 2,1.0010386369920674,Candidate 14,1.0
6,200,15,1D,normal,burial,1,Candidate 4,Candidate 5,1.434823919626124,Candidate 4,1.0,Candidate 7,1.0576745654073603,Candidate 6,1.0085607998681234,Candidate 4,1.0
7,200,15,1D,normal,burial,1,Candidate 1,Candidate 13,1.4835544678488137,Candidate 10,1.0010496878414494,Candidate 10,1.0010496878414494,Candidate 10,1.0010496878414494,Candidate 1,1.0
8,200,15,1D,normal,burial,1,Candidate 4,Candidate 5,1.00245881484271,Candidate 8,1.0009579022221449,Candidate 9,1.132877078394535,Candidate 11,1.0003924280296022,Candidate 11,1.0003924280296022
9,200,15,1D,normal,burial,1,Candidate 11,Candidate 5,1.5736094093899358,Candidate 6,1.0016019944425385,Candidate 8,1.0244559659991215,Candidate 11,1.0,Candidate 11,1.0
10,200,15,1D,normal,burial,1,Candidate 10,Candidate 10,1.0,Candidate 0,1.0129164154456363,Candidate 14,1.071960994014482,Candidate 0,1.0129164154456363,Candidate 10,1.0
11,200,15,1D,normal,burial,1,Candidate 7,Candidate 7,1.0,Candidate 5,1.066689544985285,Candidate 7,1.0,Candidate 7,1.0,Candidate 7,1.0
12,200,15,1D,normal,burial,1,Candidate 10,Candidate 13,1.6585627369401483,Candidate 0,1.0061998451311154,Candidate 0,1.0061998451311154,Candidate 0,1.0061998451311154,Candidate 10,1.0
13,200,15,1D,normal,burial,1,Candidate 11,Candidate 1,1.1886000753874861,Candidate 11,1.0,Candidate 3,1.1531724814457684,Candidate 10,1.001670459073624,Candidate 5,1.0021216608051293
14,200,15,1D,normal,burial,1,Candidate 12,Candidate 9,1.3506003806589748,Candidate 12,1.0,Candidate 12,1.0,Candidate 6,1.0076812143952856,Candidate 12,1.0
15,200,15,1D,normal,burial,1,Candidate 14,Candidate 4,1.0093855026403271,Candidate 14,1.0,Candidate 4,1.0093855026403271,Candidate 14,1.0,Candidate 4,1.0093855026403271
16,200,15,1D,normal,burial,1,Candidate 6,Candidate 9,1.050890709877295,Candidate 1,1.1162655325744846,Candidate 6,1.0,Candidate 6,1.0,Candidate 6,1.0
17,200,15,1D,normal,burial,1,Candidate 3,Candidate 4,1.8603997625850857,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0,Candidate 3,1.0
18,200,15,1D,normal,burial,1,Candidate 14,Candidate 7,1.533752906839144,Candidate 14,1.0,Candidate 6,1.0237509729915437,Candidate 10,1.0061814402692015,Candidate 10,1.0061814402692015
